Result_ID,Result,Query_ID,Query_Natural_Language,"Worker_Assessment(Popular & answers query=1, Unpopular & answers query=2, Partially answers=3, Irrelevant=4)"
"22571, 22581",Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp  producer  Snoop_Dogg Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp  director  Snoop_Dogg ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"22571, 22581",Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp  producer  Snoop_Dogg Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp  director  Snoop_Dogg ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"22571, 22581",Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp  producer  Snoop_Dogg Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp  director  Snoop_Dogg ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"22571, 22581",Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp  producer  Snoop_Dogg Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp  director  Snoop_Dogg ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"25316, 25326, 25336",Aroj_Ali_Matubbar  genre  Rationalism Aroj_Ali_Matubbar  award  Bangla_Academy ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25316, 25326, 25336",Aroj_Ali_Matubbar  genre  Rationalism Aroj_Ali_Matubbar  award  Bangla_Academy ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25316, 25326, 25336",Aroj_Ali_Matubbar  genre  Rationalism Aroj_Ali_Matubbar  award  Bangla_Academy ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25316, 25326, 25336",Aroj_Ali_Matubbar  genre  Rationalism Aroj_Ali_Matubbar  award  Bangla_Academy ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25316, 25326, 25336",Aroj_Ali_Matubbar  genre  Rationalism Aroj_Ali_Matubbar  award  Bangla_Academy ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"22878, 22889, 22899, 22913, 22925, 22935",Dhoom_Machaao_Dhoom  creator  Dhoom_Machaao_Dhoom Dhoom_Machaao_Dhoom  starring  Dhoom_Machaao_Dhoom ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22878, 22889, 22899, 22913, 22925, 22935",Dhoom_Machaao_Dhoom  creator  Dhoom_Machaao_Dhoom Dhoom_Machaao_Dhoom  starring  Dhoom_Machaao_Dhoom ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22878, 22889, 22899, 22913, 22925, 22935",Dhoom_Machaao_Dhoom  creator  Dhoom_Machaao_Dhoom Dhoom_Machaao_Dhoom  starring  Dhoom_Machaao_Dhoom ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22878, 22889, 22899, 22913, 22925, 22935",Dhoom_Machaao_Dhoom  creator  Dhoom_Machaao_Dhoom Dhoom_Machaao_Dhoom  starring  Dhoom_Machaao_Dhoom ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22878, 22889, 22899, 22913, 22925, 22935",Dhoom_Machaao_Dhoom  creator  Dhoom_Machaao_Dhoom Dhoom_Machaao_Dhoom  starring  Dhoom_Machaao_Dhoom ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"21943, 21954, 21964, 21974, 21984, 21994, 22004, 22014, 22024, 22034",Geoff_Eley  occupation  Professor Geoff_Eley  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,2
"21943, 21954, 21964, 21974, 21984, 21994, 22004, 22014, 22024, 22034",Geoff_Eley  occupation  Professor Geoff_Eley  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21943, 21954, 21964, 21974, 21984, 21994, 22004, 22014, 22024, 22034",Geoff_Eley  occupation  Professor Geoff_Eley  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21943, 21954, 21964, 21974, 21984, 21994, 22004, 22014, 22024, 22034",Geoff_Eley  occupation  Professor Geoff_Eley  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,1
"21943, 21954, 21964, 21974, 21984, 21994, 22004, 22014, 22024, 22034",Geoff_Eley  occupation  Professor Geoff_Eley  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,1
"24231, 24242, 24254, 24265, 24275, 24285, 24295, 24305, 24315",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  distributor  Walt_Disney_Studios_Motion_Pictures ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24231, 24242, 24254, 24265, 24275, 24285, 24295, 24305, 24315",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  distributor  Walt_Disney_Studios_Motion_Pictures ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24231, 24242, 24254, 24265, 24275, 24285, 24295, 24305, 24315",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  distributor  Walt_Disney_Studios_Motion_Pictures ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24231, 24242, 24254, 24265, 24275, 24285, 24295, 24305, 24315",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  distributor  Walt_Disney_Studios_Motion_Pictures ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24231, 24242, 24254, 24265, 24275, 24285, 24295, 24305, 24315",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  distributor  Walt_Disney_Studios_Motion_Pictures ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"21763, 21773, 21783, 21793, 21803, 21813, 21823, 21833, 21843",George_Bain_(academic)  occupation  Rail_transport George_Bain_(academic)  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,1
"21763, 21773, 21783, 21793, 21803, 21813, 21823, 21833, 21843",George_Bain_(academic)  occupation  Rail_transport George_Bain_(academic)  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21763, 21773, 21783, 21793, 21803, 21813, 21823, 21833, 21843",George_Bain_(academic)  occupation  Rail_transport George_Bain_(academic)  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21763, 21773, 21783, 21793, 21803, 21813, 21823, 21833, 21843",George_Bain_(academic)  occupation  Rail_transport George_Bain_(academic)  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21763, 21773, 21783, 21793, 21803, 21813, 21823, 21833, 21843",George_Bain_(academic)  occupation  Rail_transport George_Bain_(academic)  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"25101, 25110, 25120, 25130, 25140, 25151, 25161, 25171, 25181, 25191, 25210, 25220, 25231, 25241, 25251, 25261, 25271, 25281, 25308, 25310, 25320, 25330, 25340, 25351, 25361, 25371",Ron_Arias  genre  Novel Ron_Arias  award  National_Book_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25101, 25110, 25120, 25130, 25140, 25151, 25161, 25171, 25181, 25191, 25210, 25220, 25231, 25241, 25251, 25261, 25271, 25281, 25308, 25310, 25320, 25330, 25340, 25351, 25361, 25371",Ron_Arias  genre  Novel Ron_Arias  award  National_Book_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",1
"25101, 25110, 25120, 25130, 25140, 25151, 25161, 25171, 25181, 25191, 25210, 25220, 25231, 25241, 25251, 25261, 25271, 25281, 25308, 25310, 25320, 25330, 25340, 25351, 25361, 25371",Ron_Arias  genre  Novel Ron_Arias  award  National_Book_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25101, 25110, 25120, 25130, 25140, 25151, 25161, 25171, 25181, 25191, 25210, 25220, 25231, 25241, 25251, 25261, 25271, 25281, 25308, 25310, 25320, 25330, 25340, 25351, 25361, 25371",Ron_Arias  genre  Novel Ron_Arias  award  National_Book_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25101, 25110, 25120, 25130, 25140, 25151, 25161, 25171, 25181, 25191, 25210, 25220, 25231, 25241, 25251, 25261, 25271, 25281, 25308, 25310, 25320, 25330, 25340, 25351, 25361, 25371",Ron_Arias  genre  Novel Ron_Arias  award  National_Book_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25293, 25303, 25313, 25323, 25333, 25345",Ma_Tianyu  genre  Mandopop Ma_Tianyu  award  My_Hero_(Chinese_TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25293, 25303, 25313, 25323, 25333, 25345",Ma_Tianyu  genre  Mandopop Ma_Tianyu  award  My_Hero_(Chinese_TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",1
"25293, 25303, 25313, 25323, 25333, 25345",Ma_Tianyu  genre  Mandopop Ma_Tianyu  award  My_Hero_(Chinese_TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25293, 25303, 25313, 25323, 25333, 25345",Ma_Tianyu  genre  Mandopop Ma_Tianyu  award  My_Hero_(Chinese_TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25293, 25303, 25313, 25323, 25333, 25345",Ma_Tianyu  genre  Mandopop Ma_Tianyu  award  My_Hero_(Chinese_TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"23302, 23313",Directed_by_John_Ford  starring  Steven_Spielberg Directed_by_John_Ford  writer  Peter_Bogdanovich ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,4
"23302, 23313",Directed_by_John_Ford  starring  Steven_Spielberg Directed_by_John_Ford  writer  Peter_Bogdanovich ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,3
"23302, 23313",Directed_by_John_Ford  starring  Steven_Spielberg Directed_by_John_Ford  writer  Peter_Bogdanovich ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,3
"23302, 23313",Directed_by_John_Ford  starring  Steven_Spielberg Directed_by_John_Ford  writer  Peter_Bogdanovich ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,4
"23302, 23313",Directed_by_John_Ford  starring  Steven_Spielberg Directed_by_John_Ford  writer  Peter_Bogdanovich ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,4
"24234, 24244, 24256, 24267, 24277, 24287, 24297, 24307, 24317",Hollywood_Ending  starring  Woody_Allen Hollywood_Ending  producer  Frank_Marshall_(film_producer) ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24234, 24244, 24256, 24267, 24277, 24287, 24297, 24307, 24317",Hollywood_Ending  starring  Woody_Allen Hollywood_Ending  producer  Frank_Marshall_(film_producer) ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24234, 24244, 24256, 24267, 24277, 24287, 24297, 24307, 24317",Hollywood_Ending  starring  Woody_Allen Hollywood_Ending  producer  Frank_Marshall_(film_producer) ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24234, 24244, 24256, 24267, 24277, 24287, 24297, 24307, 24317",Hollywood_Ending  starring  Woody_Allen Hollywood_Ending  producer  Frank_Marshall_(film_producer) ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24234, 24244, 24256, 24267, 24277, 24287, 24297, 24307, 24317",Hollywood_Ending  starring  Woody_Allen Hollywood_Ending  producer  Frank_Marshall_(film_producer) ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"25482, 25502, 25512, 25522, 25537, 25548, 25492",A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,4
"25482, 25502, 25512, 25522, 25537, 25548, 25492",A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,3
"25482, 25502, 25512, 25522, 25537, 25548, 25492",A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,3
"25482, 25502, 25512, 25522, 25537, 25548, 25492",A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,3
"25482, 25502, 25512, 25522, 25537, 25548, 25492",A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra A_Man_and_His_Music_+_Ella_+_Jobim  starring  Frank_Sinatra ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,3
"25216, 25227, 25237",Jay_Chou  genre  Rhythm_and_blues Jay_Chou  award  Hong_Kong_Film_Award_for_Best_New_Performer ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25216, 25227, 25237",Jay_Chou  genre  Rhythm_and_blues Jay_Chou  award  Hong_Kong_Film_Award_for_Best_New_Performer ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25216, 25227, 25237",Jay_Chou  genre  Rhythm_and_blues Jay_Chou  award  Hong_Kong_Film_Award_for_Best_New_Performer ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25216, 25227, 25237",Jay_Chou  genre  Rhythm_and_blues Jay_Chou  award  Hong_Kong_Film_Award_for_Best_New_Performer ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25216, 25227, 25237",Jay_Chou  genre  Rhythm_and_blues Jay_Chou  award  Hong_Kong_Film_Award_for_Best_New_Performer ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"21859, 21869, 21879, 21889, 21899, 21909, 21919, 21929, 21966, 21939, 21949, 21956, 21976, 21996, 21986, 22006, 22016, 22026, 22036","Robert_Carswell,_Baron_Carswell  occupation  Judge Robert_Carswell,_Baron_Carswell  almaMater  University_of_Oxford ",248,Give me the name of a Doctor that graduated from Oxford University?,3
"21859, 21869, 21879, 21889, 21899, 21909, 21919, 21929, 21966, 21939, 21949, 21956, 21976, 21996, 21986, 22006, 22016, 22026, 22036","Robert_Carswell,_Baron_Carswell  occupation  Judge Robert_Carswell,_Baron_Carswell  almaMater  University_of_Oxford ",248,Give me the name of a Doctor that graduated from Oxford University?,3
"21859, 21869, 21879, 21889, 21899, 21909, 21919, 21929, 21966, 21939, 21949, 21956, 21976, 21996, 21986, 22006, 22016, 22026, 22036","Robert_Carswell,_Baron_Carswell  occupation  Judge Robert_Carswell,_Baron_Carswell  almaMater  University_of_Oxford ",248,Give me the name of a Doctor that graduated from Oxford University?,1
"21859, 21869, 21879, 21889, 21899, 21909, 21919, 21929, 21966, 21939, 21949, 21956, 21976, 21996, 21986, 22006, 22016, 22026, 22036","Robert_Carswell,_Baron_Carswell  occupation  Judge Robert_Carswell,_Baron_Carswell  almaMater  University_of_Oxford ",248,Give me the name of a Doctor that graduated from Oxford University?,3
"21859, 21869, 21879, 21889, 21899, 21909, 21919, 21929, 21966, 21939, 21949, 21956, 21976, 21996, 21986, 22006, 22016, 22026, 22036","Robert_Carswell,_Baron_Carswell  occupation  Judge Robert_Carswell,_Baron_Carswell  almaMater  University_of_Oxford ",248,Give me the name of a Doctor that graduated from Oxford University?,1
"25099, 25109, 25119, 25129, 25139, 25149, 25159, 25169, 25179, 25189, 25199, 25209, 25219, 25229, 25239, 25249, 25259, 25269, 25279, 25289, 25299, 25309, 25319, 25329, 25339, 25349, 25359, 25369",Ray_Bradbury  genre  Mystery_fiction Ray_Bradbury  award  Daytime_Emmy_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25099, 25109, 25119, 25129, 25139, 25149, 25159, 25169, 25179, 25189, 25199, 25209, 25219, 25229, 25239, 25249, 25259, 25269, 25279, 25289, 25299, 25309, 25319, 25329, 25339, 25349, 25359, 25369",Ray_Bradbury  genre  Mystery_fiction Ray_Bradbury  award  Daytime_Emmy_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25099, 25109, 25119, 25129, 25139, 25149, 25159, 25169, 25179, 25189, 25199, 25209, 25219, 25229, 25239, 25249, 25259, 25269, 25279, 25289, 25299, 25309, 25319, 25329, 25339, 25349, 25359, 25369",Ray_Bradbury  genre  Mystery_fiction Ray_Bradbury  award  Daytime_Emmy_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25099, 25109, 25119, 25129, 25139, 25149, 25159, 25169, 25179, 25189, 25199, 25209, 25219, 25229, 25239, 25249, 25259, 25269, 25279, 25289, 25299, 25309, 25319, 25329, 25339, 25349, 25359, 25369",Ray_Bradbury  genre  Mystery_fiction Ray_Bradbury  award  Daytime_Emmy_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",1
"25099, 25109, 25119, 25129, 25139, 25149, 25159, 25169, 25179, 25189, 25199, 25209, 25219, 25229, 25239, 25249, 25259, 25269, 25279, 25289, 25299, 25309, 25319, 25329, 25339, 25349, 25359, 25369",Ray_Bradbury  genre  Mystery_fiction Ray_Bradbury  award  Daytime_Emmy_Award ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",1
"23319, 23289, 23299, 23309, 23329, 23339, 23349, 23359, 23369, 23399, 23379, 23389, 23489, 23409, 23419, 23429, 23439, 23449, 23459, 23469, 23479, 23499, 23509, 23519, 23529, 23539, 23549, 23559",Annie_Hall  starring  Woody_Allen Annie_Hall  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23319, 23289, 23299, 23309, 23329, 23339, 23349, 23359, 23369, 23399, 23379, 23389, 23489, 23409, 23419, 23429, 23439, 23449, 23459, 23469, 23479, 23499, 23509, 23519, 23529, 23539, 23549, 23559",Annie_Hall  starring  Woody_Allen Annie_Hall  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,4
"23319, 23289, 23299, 23309, 23329, 23339, 23349, 23359, 23369, 23399, 23379, 23389, 23489, 23409, 23419, 23429, 23439, 23449, 23459, 23469, 23479, 23499, 23509, 23519, 23529, 23539, 23549, 23559",Annie_Hall  starring  Woody_Allen Annie_Hall  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23319, 23289, 23299, 23309, 23329, 23339, 23349, 23359, 23369, 23399, 23379, 23389, 23489, 23409, 23419, 23429, 23439, 23449, 23459, 23469, 23479, 23499, 23509, 23519, 23529, 23539, 23549, 23559",Annie_Hall  starring  Woody_Allen Annie_Hall  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23319, 23289, 23299, 23309, 23329, 23339, 23349, 23359, 23369, 23399, 23379, 23389, 23489, 23409, 23419, 23429, 23439, 23449, 23459, 23469, 23479, 23499, 23509, 23519, 23529, 23539, 23549, 23559",Annie_Hall  starring  Woody_Allen Annie_Hall  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23297, 23327, 23337, 23347, 23357, 23367, 23377, 23387, 23402, 23412, 23422, 23432, 23442, 23454, 23465, 23476, 23566",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23297, 23327, 23337, 23347, 23357, 23367, 23377, 23387, 23402, 23412, 23422, 23432, 23442, 23454, 23465, 23476, 23566",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23297, 23327, 23337, 23347, 23357, 23367, 23377, 23387, 23402, 23412, 23422, 23432, 23442, 23454, 23465, 23476, 23566",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23297, 23327, 23337, 23347, 23357, 23367, 23377, 23387, 23402, 23412, 23422, 23432, 23442, 23454, 23465, 23476, 23566",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,2
"23297, 23327, 23337, 23347, 23357, 23367, 23377, 23387, 23402, 23412, 23422, 23432, 23442, 23454, 23465, 23476, 23566",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,2
"24923, 24934, 24944, 24954, 24964, 24974, 24986",36_ore_all'inferno  starring  Richard_Harrison_(actor) 36_ore_all'inferno  producer  Franco_Galli ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"24923, 24934, 24944, 24954, 24964, 24974, 24986",36_ore_all'inferno  starring  Richard_Harrison_(actor) 36_ore_all'inferno  producer  Franco_Galli ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"24923, 24934, 24944, 24954, 24964, 24974, 24986",36_ore_all'inferno  starring  Richard_Harrison_(actor) 36_ore_all'inferno  producer  Franco_Galli ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"24923, 24934, 24944, 24954, 24964, 24974, 24986",36_ore_all'inferno  starring  Richard_Harrison_(actor) 36_ore_all'inferno  producer  Franco_Galli ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"24923, 24934, 24944, 24954, 24964, 24974, 24986",36_ore_all'inferno  starring  Richard_Harrison_(actor) 36_ore_all'inferno  producer  Franco_Galli ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"22969, 22979, 22990, 23002, 23013, 23024, 23034, 23044, 23054",Primer_amor..._a_mil_por_hora  creator  Issa_Lopez Primer_amor..._a_mil_por_hora  starring  Kuno_Becker ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22969, 22979, 22990, 23002, 23013, 23024, 23034, 23044, 23054",Primer_amor..._a_mil_por_hora  creator  Issa_Lopez Primer_amor..._a_mil_por_hora  starring  Kuno_Becker ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22969, 22979, 22990, 23002, 23013, 23024, 23034, 23044, 23054",Primer_amor..._a_mil_por_hora  creator  Issa_Lopez Primer_amor..._a_mil_por_hora  starring  Kuno_Becker ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22969, 22979, 22990, 23002, 23013, 23024, 23034, 23044, 23054",Primer_amor..._a_mil_por_hora  creator  Issa_Lopez Primer_amor..._a_mil_por_hora  starring  Kuno_Becker ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22969, 22979, 22990, 23002, 23013, 23024, 23034, 23044, 23054",Primer_amor..._a_mil_por_hora  creator  Issa_Lopez Primer_amor..._a_mil_por_hora  starring  Kuno_Becker ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"23064, 23074, 23084, 23094, 23104, 23114",Newsline_Mindanao  creator  DXAQ-TV Newsline_Mindanao  starring  Maribel_Lanticse ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,3
"23064, 23074, 23084, 23094, 23104, 23114",Newsline_Mindanao  creator  DXAQ-TV Newsline_Mindanao  starring  Maribel_Lanticse ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"23064, 23074, 23084, 23094, 23104, 23114",Newsline_Mindanao  creator  DXAQ-TV Newsline_Mindanao  starring  Maribel_Lanticse ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"23064, 23074, 23084, 23094, 23104, 23114",Newsline_Mindanao  creator  DXAQ-TV Newsline_Mindanao  starring  Maribel_Lanticse ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"23064, 23074, 23084, 23094, 23104, 23114",Newsline_Mindanao  creator  DXAQ-TV Newsline_Mindanao  starring  Maribel_Lanticse ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"21947, 21955, 21965, 21975, 21985, 21995, 22005, 22015, 22025, 22035",Girish_Karnad  occupation  Actor Girish_Karnad  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21947, 21955, 21965, 21975, 21985, 21995, 22005, 22015, 22025, 22035",Girish_Karnad  occupation  Actor Girish_Karnad  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21947, 21955, 21965, 21975, 21985, 21995, 22005, 22015, 22025, 22035",Girish_Karnad  occupation  Actor Girish_Karnad  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21947, 21955, 21965, 21975, 21985, 21995, 22005, 22015, 22025, 22035",Girish_Karnad  occupation  Actor Girish_Karnad  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,4
"21947, 21955, 21965, 21975, 21985, 21995, 22005, 22015, 22025, 22035",Girish_Karnad  occupation  Actor Girish_Karnad  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"24145, 24156",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  htt//xmlns.com/foaf/0.1/name  Scenes from a Mall ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24145, 24156",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  htt//xmlns.com/foaf/0.1/name  Scenes from a Mall ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24145, 24156",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  htt//xmlns.com/foaf/0.1/name  Scenes from a Mall ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24145, 24156",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  htt//xmlns.com/foaf/0.1/name  Scenes from a Mall ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24145, 24156",Scenes_from_a_Mall  starring  Woody_Allen Scenes_from_a_Mall  htt//xmlns.com/foaf/0.1/name  Scenes from a Mall ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"23300, 23311",Masked_and_Anonymous  starring  Bob_Dylan Masked_and_Anonymous  writer  Bob_Dylan ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,4
"23300, 23311",Masked_and_Anonymous  starring  Bob_Dylan Masked_and_Anonymous  writer  Bob_Dylan ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,3
"23300, 23311",Masked_and_Anonymous  starring  Bob_Dylan Masked_and_Anonymous  writer  Bob_Dylan ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,3
